year,reporting_entity,facility_name,facility_type,state,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,grid_connected,primary_fuel,important_notes,controlling_corporation
2024,REGIONAL POWER CORPORATION,Mulan Power Station & Distribution Network,F,WA,2592.0,720.0,562.0,0.0,562.0,0.78,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Muludja Power Station & Distribution Network,F,WA,2724.0,757.0,577.0,0.0,577.0,0.76,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,12205.0,3390.0,2356.0,0.0,2356.0,0.69,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,F,WA,4430.0,1231.0,698.0,0.0,698.0,0.57,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Onslow Power Station & Onslow Distribution Network,F,WA,76903.0,21362.0,10687.0,0.0,10687.0,0.5,Off,Gas,,
2024,REGIONAL POWER CORPORATION,Pandanus Park Power Station & Distribution Network,F,WA,1474.0,409.0,363.0,0.0,363.0,0.89,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Parnngurr Power Station & Distribution Network,F,WA,3047.0,846.0,465.0,0.0,465.0,0.55,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Punmu Power Station & Distribution Network,F,WA,3420.0,950.0,801.0,0.0,801.0,0.84,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Ringer Soak Power Station & Distribution Network,F,WA,3378.0,938.0,638.0,0.0,638.0,0.68,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Tjuntjuntjara Power Station & Distribution Network,F,WA,3029.0,841.0,710.0,0.0,710.0,0.84,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Wakathuni Power Station & Distribution Network,F,WA,1978.0,550.0,403.0,0.0,403.0,0.73,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Wanarn Power Station & Distribution Network,F,WA,3130.0,869.0,742.0,0.0,742.0,0.85,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Wangkatjungka Power Station & Distribution Network,F,WA,4216.0,1171.0,871.0,0.0,871.0,0.74,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Warakurna Power Station & Distribution Network,F,WA,6506.0,1807.0,1425.0,0.0,1425.0,0.79,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Warburton Power Station & Distribution Network,F,WA,14662.0,4073.0,2754.0,0.0,2754.0,0.68,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Warralong Power Station & Distribution Network,F,WA,2387.0,663.0,774.0,0.0,774.0,1.17,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Wingellina (Irrunytju) Power Station & Distribution Network,F,WA,3195.0,888.0,641.0,0.0,641.0,0.72,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Wirrimanu Power Station & Distribution Network,F,WA,10507.0,2919.0,2151.0,0.0,2151.0,0.74,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Woolah Power Station & Distribution Network,F,WA,2283.0,634.0,453.0,0.0,453.0,0.71,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Wurreranginy Power Station & Distribution Network,F,WA,925.0,257.0,256.0,0.0,256.0,1.0,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,F,WA,247.0,69.0,43.0,0.0,43.0,0.63,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Yakanarra Power Station & Distribution Network,F,WA,2436.0,677.0,550.0,0.0,550.0,0.81,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Yandeyarra Power Station & Distribution Network,F,WA,5197.0,1443.0,923.0,0.0,923.0,0.64,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Yiyili Power Station & Distribution Network,F,WA,3052.0,848.0,642.0,0.0,642.0,0.76,Off,Diesel,,
2024,REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,F,WA,7649.0,2125.0,1295.0,0.0,1295.0,0.61,Off,Diesel,,
2024,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wonthaggi Wind Farm,F,VIC,88415.0,24560.0,4.0,36.0,40.0,0.0,On,Wind,,
2024,RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Yarranlea Solar Farm,F,QLD,734764.0,204101.0,26.0,0.0,26.0,0.0,On,Solar,,
2024,RWE RENEWABLES AUSTRALIA PTY LTD,Limondale Solar Farm,F,NSW,1924694.0,534637.0,119.0,2256.0,2375.0,0.0,On,Solar,,
2024,SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,F,VIC,421517.0,117088.0,54.0,518.0,572.0,0.0,On,Wind,,
2024,SANTOS LIMITED,Wilga Park Power Station,F,NSW,534873.0,148576.0,83961.0,1.0,83962.0,0.57,On,Coal Seam Methane,,
2024,SEBASTOPOL HOLDINGS CO PTY LTD,Sebastopol Solar Farm,F,NSW,649033.0,180287.0,17.0,0.0,17.0,0.0,On,Solar,,
2024,SENTIENT IMPACT GROUP PTY LTD,Baking Board Solar Farm,F,QLD,132388.0,36774.0,17.0,64.0,81.0,0.0,On,Solar,,
2024,SENTIENT IMPACT GROUP PTY LTD,Karratha Solar Farm,F,WA,3058.0,850.0,0.0,2.0,2.0,0.0,On,Solar,,
2024,SENTIENT IMPACT GROUP PTY LTD,Maryrorough Solar Farm,F,QLD,222585.0,61829.0,17.0,90.0,107.0,0.0,On,Solar,,
2024,SENTIENT IMPACT GROUP PTY LTD,Mount Majura Solar Farm,F,ACT,6686.0,1857.0,0.0,0.0,0.0,0.0,On,Solar,,
2024,SENTIENT IMPACT GROUP PTY LTD,Swan Hill Solar Farm,F,VIC,100197.0,27833.0,2.0,54.0,56.0,0.0,On,Solar,,
2024,SENTIENT IMPACT GROUP PTY LTD,Williamsdale Solar Farm,F,ACT,30428.0,8452.0,2.0,21.0,23.0,0.0,On,Solar,,
2024,SEV.EN GLOBAL INVESTMENTS PTY LTD,Vales Point Power Station,F,NSW,26137136.0,7260315.0,7043816.0,68147.0,7111963.0,0.97,On,Black Coal,,
2024,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Gangarri Solar Farm,F,QLD,711597.0,197666.0,86.0,633.0,719.0,0.0,On,Solar,,
2024,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Newgen Neerabup Power Station,F,WA,667342.0,185373.0,115984.0,2510.0,118494.0,0.63,On,Gas,,
2024,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Oakey Power Station,F,QLD,281961.0,78323.0,53337.0,2031.0,55368.0,0.68,On,Gas,,
2024,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty LTd,F,TAS,1986882.0,551912.0,185.0,135.0,320.0,0.0,On,Wind,,
2024,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff Point Wind Farm Pty Ltd,F,TAS,751102.0,208639.0,87.0,25.0,112.0,0.0,On,Wind,,
2024,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,832996.0,231388.0,77.0,27.0,104.0,0.0,On,Wind,,
2024,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,1098991.0,305275.0,103.0,197.0,300.0,0.0,On,Wind,,
2024,SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,6879.0,1911.0,1325.0,284.0,1609.0,0.69,On,Diesel,,
2024,SNOWY HYDRO LIMITED,Colongra Power Station,F,NSW,378866.0,105241.0,63830.0,4987.0,68817.0,0.61,On,Gas,,
2024,SNOWY HYDRO LIMITED,HEZ Power Station,F,NSW,2325.0,646.0,455.0,577.0,1032.0,0.7,On,Gas,,
2024,SNOWY HYDRO LIMITED,Laverton North Power Station,F,VIC,420244.0,116734.0,72327.0,2497.0,74824.0,0.62,On,Gas,,
2024,SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,19049.0,5291.0,3558.0,466.0,4024.0,0.67,On,Diesel,,
2024,SNOWY HYDRO LIMITED,Snowy Hydro Ltd,F,NSW,15455272.0,4293131.0,1626.0,389553.0,391179.0,0.0,On,Hydro,,
2024,SNOWY HYDRO LIMITED,Valley Power,F,VIC,82166.0,22824.0,17317.0,1954.0,19271.0,0.76,On,Gas,,
2024,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,455510.0,126531.0,93.0,139.0,232.0,0.0,On,Wind,,
2024,SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,627929.0,174425.0,64.0,115.0,179.0,0.0,On,Wind,,
2024,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,F,VIC,149355.0,41487.0,50.0,64.0,114.0,0.0,On,Wind,,
2024,SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,F,VIC,866301.0,240639.0,72.0,335.0,407.0,0.0,On,Wind,,
2024,SPIC PACIFIC ENERGY PTY LTD,Dromana Battery Energy Storage System,F,VIC,0.0,0.0,4.0,62.0,66.0,0.0,On,Battery,,
2024,SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,36249.0,10069.0,6.0,0.0,6.0,0.0,On,Hydro,,
2024,SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,25641.0,7122.0,8.0,0.0,8.0,0.0,On,Hydro,,
2024,SPIC PACIFIC ENERGY PTY LTD,Haughton Solar Farm,F,QLD,766378.0,212883.0,97.0,1811.0,1908.0,0.0,On,Solar,,
2024,SPIC PACIFIC ENERGY PTY LTD,Ord Hydro,F,WA,260380.0,72328.0,42.0,29.0,71.0,0.0,Off,Hydro,,
2024,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,F,VIC,1610100.0,447250.0,194.0,280.0,474.0,0.0,On,Wind,,
2024,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,F,NSW,932693.0,259082.0,123.0,288.0,411.0,0.0,On,Wind,,
2024,SPIC PACIFIC ENERGY PTY LTD,The Drop Hydro,F,NSW,18810.0,5225.0,3.0,0.0,3.0,0.0,On,Hydro,,
2024,SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro,F,VIC,19907.0,5530.0,7.0,0.0,7.0,0.0,On,Hydro,,
2024,SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,F,VIC,227410.0,63169.0,43.0,75.0,118.0,0.0,On,Wind,,
2024,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,F,VIC,306458.0,85127.0,54.0,186.0,240.0,0.0,On,Wind,,
2024,SQUADRON WIND ENERGY ASSETS PTY LTD,Bango Wind Farm,F,NSW,1948269.0,541186.0,88.0,1568.0,1656.0,0.0,On,Wind,,
2024,SQUADRON WIND ENERGY ASSETS PTY LTD,Boco Rock Wind Farm,F,NSW,1035630.0,287675.0,30.0,902.0,932.0,0.0,On,Wind,,
2024,SQUADRON WIND ENERGY ASSETS PTY LTD,Clarke Creek Wind Farm,F,QLD,5552.0,1542.0,13214.0,0.0,13214.0,8.57,On,Wind,,
2024,SQUADRON WIND ENERGY ASSETS PTY LTD,Crudine Ridge Wind Farm,F,NSW,1134236.0,315065.0,84.0,408.0,492.0,0.0,On,Wind,,
2024,SQUADRON WIND ENERGY ASSETS PTY LTD,Murra Warra 1 Wind Farm,F,VIC,1755072.0,487520.0,154.0,638.0,792.0,0.0,On,Wind,,
2024,SQUADRON WIND ENERGY ASSETS PTY LTD,Sapphire Wind Farm,F,NSW,2562656.0,711849.0,174.0,2010.0,2184.0,0.0,On,Wind,,
2024,SRV AGWF PTY LTD,Albany Windfarm,F,WA,304492.0,84581.0,22.0,30.0,52.0,0.0,On,Wind,,
2024,THE TRUSTEE FOR GRSF TRUST,Greenough River Solar Farm,F,WA,313600.0,87111.0,7.0,159.0,166.0,0.0,On,Solar,,
2024,STANWELL CORPORATION LIMITED,Stanwell Power Station,F,QLD,28988685.0,8052413.0,6975068.0,7136.0,6982204.0,0.87,On,Black Coal,,
2024,STANWELL CORPORATION LIMITED,Tarong Power Stations,F,QLD,45212084.0,12558912.0,10890624.0,45397.0,10936021.0,0.87,On,Black Coal,,
2024,STOCKYARD HILL WIND FARM (HOLDING) PTY LTD,Stockyard Wind Farm,F,VIC,5658781.0,1571883.0,105.0,3940.0,4045.0,0.0,On,Wind,,
2024,STONE HOLDCO PTY LTD,Bomen Solar Farm Pty Ltd,F,NSW,629536.0,174871.0,18.0,570.0,588.0,0.0,On,Solar,,
2024,SUN AUSTRALIA HOLDINGS PTY LTD,Merredin Solar Farm,F,WA,882797.0,245221.0,34.0,419.0,453.0,0.0,On,Solar,,
2024,SUNRAYSIA SOLAR FARM HOLDINGS PTY LTD,Sunraysia Solar Farm,F,NSW,1541563.0,428212.0,58.0,3374.0,3432.0,0.0,On,Solar,,
2024,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Dry Creek Power Station,F,SA,51140.0,14206.0,12596.0,214.0,12810.0,0.89,On,Gas,,
2024,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Mintaro Power Station,F,SA,328936.0,91371.0,90907.0,37.0,90944.0,0.99,On,Gas,,
2024,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Port Lincoln Power Station,F,SA,1510.0,420.0,545.0,147.0,692.0,1.3,On,Diesel,,
2024,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Snuggery Power Station,F,SA,7690.0,2136.0,2237.0,245.0,2482.0,1.05,On,Diesel,,
2024,TASMANIAN IRRIGATION PTY LTD,Midlands Power Station,F,TAS,122411.0,34003.0,0.0,0.0,0.0,0.0,On,Hydro,,
2024,THE TRUSTEE FOR GUNNEDAH ASSET TRUST,Gunnedah Solar Farm,F,NSW,864551.0,240153.0,0.0,0.0,0.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Echuca Solar Project Pty Ltd,F,VIC,28145.0,7818.0,5.0,2.0,7.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Girgarre Project 2 Pty Ltd,F,VIC,29300.0,8139.0,5.0,11.0,16.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Girgarre Project Pty Ltd,F,VIC,27735.0,7704.0,5.0,19.0,24.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Greentech 2 Pty Ltd,F,VIC,29892.0,8303.0,5.0,17.0,22.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Greentech 3 Pty Ltd,F,VIC,28519.0,7922.0,5.0,1.0,6.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Greentech 5 Pty Ltd,F,VIC,26482.0,7356.0,5.0,13.0,18.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Greentech 6 Pty Ltd,F,VIC,29072.0,8076.0,5.0,12.0,17.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Katamatite Project Pty Ltd,F,VIC,27935.0,7760.0,5.0,1.0,6.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Numurkah Project No. 2 Pty Ltd,F,VIC,28952.0,8042.0,5.0,1.0,6.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Numurkah Project Pty Ltd,F,VIC,28283.0,7856.0,5.0,4.0,9.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Stanhope Solar Project No. 2 Pty Ltd,F,VIC,28907.0,8029.0,5.0,11.0,16.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Stanhope Solar Project No. 3 Pty Ltd,F,VIC,28247.0,7846.0,5.0,11.0,16.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Stanhope Solar Project No. 4 Pty Ltd,F,VIC,28068.0,7797.0,5.0,1.0,6.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Stanhope Solar Project No. 5 Pty Ltd,F,VIC,27143.0,7540.0,5.0,18.0,23.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Stanhope Solar Project Pty Ltd,F,VIC,28307.0,7863.0,5.0,12.0,17.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,Wunghnu Project Pty Ltd,F,VIC,28691.0,7970.0,5.0,9.0,14.0,0.0,On,Solar,,
2024,THE TRUSTEE FOR SUNTOP ASSET TRUST,Suntop Solar Farm,F,NSW,985900.0,273861.0,0.0,0.0,0.0,0.0,On,Solar,,
2024,TINSEL BIDCO PTY LTD,Snowtown South Wind Farm Pty Ltd,F,SA,1429987.0,397219.0,32.0,68.0,100.0,0.0,On,Wind,,
2024,TINSEL BIDCO PTY LTD,Snowtown Wind Farm Stage 2 Pty Ltd,F,SA,1468865.0,408018.0,36.0,101.0,137.0,0.0,On,Wind,,
2024,TOTALENERGIES RENEWABLES AUSTRALIA PTY LTD,Kiamal Solar Farm,F,VIC,1435129.0,398647.0,119.0,5333.0,5452.0,0.0,On,Solar,,
2024,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kalgoorlie Power Station,F,WA,970431.0,269564.0,149332.0,0.0,149332.0,0.55,On,Gas,,
2024,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kambalda Power Station,F,WA,1001442.0,278179.0,153359.0,0.0,153359.0,0.55,On,Gas,,
2024,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Leinster Power Station,F,WA,888427.0,246786.0,132927.0,0.0,132927.0,0.54,Off,Gas,,
2024,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Mt Keith Power Station,F,WA,1038516.0,288476.0,160073.0,0.0,160073.0,0.55,Off,Gas,,
2024,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,South Hedland Power Station,F,WA,2426601.0,674056.0,306419.0,0.0,306419.0,0.45,On,Gas,,
2024,VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Tailem Bend 2 Hybrid Renewable Power Station,F,SA,310198.0,86166.0,117.0,365.0,482.0,0.0,On,Solar,,
2024,VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Tailem Bend Solar farm,F,SA,584016.0,162227.0,73.0,388.0,461.0,0.0,On,Solar,,
2024,VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Wandoan Solar Farm 1,F,QLD,875469.0,243186.0,143.0,1427.0,1570.0,0.0,On,Solar,,
2024,W.H. HECK & SONS PROPRIETARY LIMITED,Rocky Point Sugar Mill Cogeneration,F,QLD,174027.0,48341.0,1681.0,0.0,1681.0,0.03,On,Bagasse,,
2024,WATER CORPORATION,Cocos Keeling Islands - Home Island Generation,F,WA,9470.0,2631.0,1841.0,0.0,1841.0,0.7,Off,Diesel,,
2024,WATER CORPORATION,Cocos Keeling Islands - West Island Generation,F,WA,10357.0,2877.0,2209.0,0.0,2209.0,0.77,Off,Diesel,,
2024,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Weipa Solar Power Station,F,QLD,33273.0,9243.0,0.0,18.0,18.0,0.0,Off,Solar,,
2024,WEST WYALONG HOLDCO 2 PTY LTD,West Wyalong SF,F,NSW,682499.0,189583.0,9.0,561.0,570.0,0.0,On,Solar,,
2024,WHITE ROCK SOLAR FARM (HOLDING) PTY LTD,White Rock Solar Farm Pty Ltd,F,NSW,134652.0,37403.0,0.0,46.0,46.0,0.0,On,Solar,,
2024,WILD CATTLE HILL PTY LTD,Wild Cattle Hill Wind Farm,F,TAS,1643242.0,456456.0,99.0,138.0,237.0,0.0,On,Wind,,
2024,ARET PLATFORM PTY LIMITED,Willogoleche Wind Farm,F,SA,1090576.0,302938.0,70.0,137.0,207.0,0.0,On,Wind,,
2024,WINTON HOLDINGS CO PTY. LTD,Winton Solar Farm,F,VIC,532678.0,147966.0,33.0,0.0,33.0,0.0,On,Solar,,
2024,WIRTGEN ENERGY GLENROWAN PTY. LTD,Glenrowan West Solar Farm,F,VIC,766484.0,212912.0,60.0,543.0,603.0,0.0,On,Solar,,
2024,WOOLOOGA HOLDCO 2 PTY LTD,Woolooga SF,F,QLD,1185741.0,329373.0,59.0,3658.0,3717.0,0.0,On,Solar,,
2024,YATPOOL SOLAR FARM HOLDCO PTY LTD,YATPOOL SOLAR FARM,F,VIC,461024.0,128062.0,0.0,361.0,361.0,0.0,On,Solar,,
2016,,,F,NSW,,165343.0,,,,0.0,On,Wind,,ACCIONA ENERGY OCEANIA PTY. LTD.
2016,,,F,VIC,,653372.0,,,,0.0,On,Wind,,ACCIONA ENERGY OCEANIA PTY. LTD.
2016,,,F,VIC,,47238.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,NSW,,17914930.0,,,,0.89,On,Black Coal,,AGL ENERGY LIMITED
2016,,,F,VIC,,73149.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,NSW,,92105.0,,,,0.0,On,Solar,,AGL ENERGY LIMITED
2016,,,F,NSW,,6788.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,VIC,,45704.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,SA,,25392.0,,,,0.74,On,Gas,,AGL ENERGY LIMITED
2016,,,F,NSW,,12689.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,VIC,,508084.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,VIC,,153184.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,NSW,,9076.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,TAS,,11052.0,,,,0.06,On,Landfill Gas,,AGL ENERGY LIMITED
2016,,,F,SA,,322418.0,,,,0.0,On,Wind,,AGL ENERGY LIMITED
2016,,,F,SA,,249159.0,,,,0.0,On,Wind,,AGL ENERGY LIMITED
2016,,,F,SA,,457255.0,,,,0.0,On,Wind,,AGL ENERGY LIMITED
2016,,,F,SA,,150012.0,,,,0.0,On,Wind,,AGL ENERGY LIMITED
2016,,,F,TAS,,3912.0,,,,0.1,On,Landfill Gas,,AGL ENERGY LIMITED
2016,,,F,NSW,,1133.0,,,,1.18,On,Gas,,AGL ENERGY LIMITED
2016,,,F,NSW,,3819.0,,,,0.06,On,Landfill Gas,,AGL ENERGY LIMITED
2016,,,F,NSW,,7955426.0,,,,0.95,On,Black Coal,,AGL ENERGY LIMITED
2016,,,F,VIC,,15715547.0,,,,1.15,On,Brown Coal,,AGL ENERGY LIMITED
2016,,,F,VIC,,1006701.0,,,,0.0,On,Wind,,AGL ENERGY LIMITED
2016,,,F,VIC,,87755.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,QLD,,36304.0,,,,0.56,On,Coal Seam Methane,,AGL ENERGY LIMITED
2016,,,F,NSW,,229541.0,,,,0.0,On,Solar,,AGL ENERGY LIMITED
2016,,,F,VIC,,167865.0,,,,0.0,On,Wind,,AGL ENERGY LIMITED
2016,,,F,NSW,,1153.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,WA,,21095.0,,,,0.06,On,Landfill Gas,,AGL ENERGY LIMITED
2016,,,F,VIC,,46045.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,NSW,,4570.0,,,,0.06,On,Landfill Gas,,AGL ENERGY LIMITED
2016,,,F,VIC,,11647.0,,,,0.87,On,Gas,,AGL ENERGY LIMITED
2016,,,F,SA,,2628486.0,,,,0.58,On,Gas/Diesel,,AGL ENERGY LIMITED
2016,,,F,SA,,267506.0,,,,0.0,On,Wind,,AGL ENERGY LIMITED
2016,,,F,VIC,,49225.0,,,,0.05,On,Biogas,,AGL ENERGY LIMITED
2016,,,F,VIC,,129377.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,SA,,956.0,,,,0.65,Off,Solar,,AGL ENERGY LIMITED
2016,,,F,NSW,,8284.0,,,,0.05,On,Landfill Gas,,AGL ENERGY LIMITED
2016,,,F,VIC,,46035.0,,,,0.0,On,Hydro,,AGL ENERGY LIMITED
2016,,,F,WA,,2057256.0,,,,0.68,On,Gas,"The electricity production data is unavailable for this facility, due to issues with the accuracy of the data reported and/or pending outcome of regulatory matters.  The data on this facility may be made available in future publications.",ALCOA AUSTRALIAN HOLDINGS PTY LTD
2016,,,F,WA,,223860.0,,,,0.64,On,Gas/Diesel,,ALCOA AUSTRALIAN HOLDINGS PTY LTD
2016,,,F,VIC,,167880.0,,,,1.1,On,Brown Coal,,ALCOA AUSTRALIAN HOLDINGS PTY LTD
2016,,,F,SA,,2601170.0,,,,1.01,On,Brown Coal,,ALINTA ENERGY FINANCE PTY LTD
2016,,,F,VIC,,197541.0,,,,0.54,On,Gas,,ALINTA ENERGY FINANCE PTY LTD
2016,,,F,QLD,,1264100.0,,,,0.57,On,Coal Seam Methane,,ALINTA ENERGY FINANCE PTY LTD
2016,,,F,WA,,121989.0,,,,0.97,Off,Gas,,ALINTA ENERGY FINANCE PTY LTD
2016,,,F,WA,,494179.0,,,,0.78,On,Gas,,ALINTA ENERGY FINANCE PTY LTD
2016,,,F,WA,,226474.0,,,,0.0,On,Wind,,APT PIPELINES LIMITED
2016,,,F,QLD,,1161202.0,,,,0.6,On,Coal Seam Methane,,ARROW ENERGY HOLDINGS PTY LTD
2016,,,F,WA,,452052.0,,,,0.53,On,Gas,,ATCO AUSTRALIA PTY LTD
2016,,,F,SA,,1184043.0,,,,0.42,On,Gas,,ATCO AUSTRALIA PTY LTD
2016,,,F,NSW,,970995.0,,,,0.47,On,Gas,,AXIA ENERGY AUSTRALIA PTY LTD
2016,,,F,QLD,,723578.0,,,,0.43,On,Gas,,BG INTERNATIONAL (AUS) INVESTMENTS PTY LIMITED
2016,,,F,WA,,677925.0,,,,0.5,Off,Gas,,BHP BILLITON IRON ORE PTY. LTD.
2016,,,F,WA,,1572317.0,,,,0.89,On,Black Coal,,BLUEWATERS POWER 1 PTY LTD
2016,,,F,WA,,1641314.0,,,,0.86,On,Black Coal,,BLUEWATERS POWER 2 PTY LTD
2016,,,F,QLD,,2579.0,,,,2.76,On,Gas,,BP AUSTRALIA INVESTMENTS PTY LTD
2016,,,F,NSW,,23559.0,,,,0.56,On,Gas,,BPIH PTY LIMITED
2016,,,F,QLD,,4296041.0,,,,0.93,On,Black Coal,,C S ENERGY LIMITED
2016,,,F,QLD,,6035539.0,,,,0.9,On,Black Coal,,C S ENERGY LIMITED
2016,,,F,QLD,,4478063.0,,,,0.84,On,Black Coal,,C S ENERGY LIMITED
2016,,,F,QLD,,86933.0,,,,0.0,On,Hydro,,C S ENERGY LIMITED
2016,,,F,SA,,118449.0,,,,0.0,On,Wind,,CANUNDA POWER PTY LTD
2016,,,F,NSW,,202543.0,,,,0.04,On,Bagasse,,CAPE BYRON MANAGEMENT PTY LTD
2016,,,F,NSW,,147980.0,,,,0.03,On,Bagasse,,CAPE BYRON MANAGEMENT PTY LTD
2016,,,F,VIC,,20528.0,,,,0.0,On,Wind,,CBWF HOLDINGS PTY LIMITED
