dataflow,measure,region_type,region,frequency,year,obs_value,unit_measure,unit_mult,obs_status,obs_comment,state_name_full,state
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_13: Estimated resident population:Males aged 55-59 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2020,7153.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_13: Estimated resident population:Males aged 55-59 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2021,7107.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_13: Estimated resident population:Males aged 55-59 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2022,6997.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_13: Estimated resident population:Males aged 55-59 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2023,6906.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,2: Victoria,A: Annual,2019,6537305.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,2: Victoria,A: Annual,2020,6615046.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,2: Victoria,A: Annual,2021,6547822.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,2: Victoria,A: Annual,2022,6630631.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,2: Victoria,A: Annual,2023,6816241.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_22: Estimated resident population:Females aged 5-9 years (%),STE: States and Territories,5: Western Australia,A: Annual,2019,6.5,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_22: Estimated resident population:Females aged 5-9 years (%),STE: States and Territories,5: Western Australia,A: Annual,2020,6.4,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_22: Estimated resident population:Females aged 5-9 years (%),STE: States and Territories,5: Western Australia,A: Annual,2021,6.4,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_22: Estimated resident population:Females aged 5-9 years (%),STE: States and Territories,5: Western Australia,A: Annual,2022,6.3,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_22: Estimated resident population:Females aged 5-9 years (%),STE: States and Territories,5: Western Australia,A: Annual,2023,6.2,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_2: Estimated resident population:Females aged 0-4 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2019,14314.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_2: Estimated resident population:Females aged 0-4 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2020,14281.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_2: Estimated resident population:Females aged 0-4 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2021,14242.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_2: Estimated resident population:Females aged 0-4 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2022,14181.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_2: Estimated resident population:Females aged 0-4 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2023,13977.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_10: Estimated resident population:Persons aged 40-44 years (no.),STE: States and Territories,3: Queensland,A: Annual,2019,321889.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_10: Estimated resident population:Persons aged 40-44 years (no.),STE: States and Territories,3: Queensland,A: Annual,2020,325543.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_10: Estimated resident population:Persons aged 40-44 years (no.),STE: States and Territories,3: Queensland,A: Annual,2021,332574.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_10: Estimated resident population:Persons aged 40-44 years (no.),STE: States and Territories,3: Queensland,A: Annual,2022,344275.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_10: Estimated resident population:Persons aged 40-44 years (no.),STE: States and Territories,3: Queensland,A: Annual,2023,359900.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_32: Estimated resident population:Females aged 55-59 years (%),STE: States and Territories,4: South Australia,A: Annual,2019,6.6,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_32: Estimated resident population:Females aged 55-59 years (%),STE: States and Territories,4: South Australia,A: Annual,2020,6.6,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_32: Estimated resident population:Females aged 55-59 years (%),STE: States and Territories,4: South Australia,A: Annual,2021,6.4,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_32: Estimated resident population:Females aged 55-59 years (%),STE: States and Territories,4: South Australia,A: Annual,2022,6.3,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_32: Estimated resident population:Females aged 55-59 years (%),STE: States and Territories,4: South Australia,A: Annual,2023,6.1,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,2: Victoria,A: Annual,2019,3300774.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,2: Victoria,A: Annual,2020,3341372.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,2: Victoria,A: Annual,2021,3310228.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,2: Victoria,A: Annual,2022,3352870.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,2: Victoria,A: Annual,2023,3445049.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_38: Estimated resident population:Persons aged 85 and over (%),STE: States and Territories,1: New South Wales,A: Annual,2019,2.1,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_38: Estimated resident population:Persons aged 85 and over (%),STE: States and Territories,1: New South Wales,A: Annual,2020,2.2,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_38: Estimated resident population:Persons aged 85 and over (%),STE: States and Territories,1: New South Wales,A: Annual,2021,2.2,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_38: Estimated resident population:Persons aged 85 and over (%),STE: States and Territories,1: New South Wales,A: Annual,2022,2.2,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_38: Estimated resident population:Persons aged 85 and over (%),STE: States and Territories,1: New South Wales,A: Annual,2023,2.2,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_16: Estimated resident population:Females aged 70-74 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2019,174630.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_16: Estimated resident population:Females aged 70-74 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2020,182150.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_16: Estimated resident population:Females aged 70-74 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2021,187796.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_16: Estimated resident population:Females aged 70-74 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2022,187660.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_16: Estimated resident population:Females aged 70-74 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2023,189891.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,4: South Australia,A: Annual,2019,5.0,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,4: South Australia,A: Annual,2020,5.2,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,4: South Australia,A: Annual,2021,5.3,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,4: South Australia,A: Annual,2022,5.3,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,4: South Australia,A: Annual,2023,5.3,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_38: Estimated resident population:Females aged 85 and over (%),STE: States and Territories,3: Queensland,A: Annual,2019,2.2,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_38: Estimated resident population:Females aged 85 and over (%),STE: States and Territories,3: Queensland,A: Annual,2020,2.2,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_38: Estimated resident population:Females aged 85 and over (%),STE: States and Territories,3: Queensland,A: Annual,2021,2.2,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_38: Estimated resident population:Females aged 85 and over (%),STE: States and Territories,3: Queensland,A: Annual,2022,2.2,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_38: Estimated resident population:Females aged 85 and over (%),STE: States and Territories,3: Queensland,A: Annual,2023,2.2,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_29: Estimated resident population:Males aged 40-44 years (%),STE: States and Territories,3: Queensland,A: Annual,2019,6.2,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_29: Estimated resident population:Males aged 40-44 years (%),STE: States and Territories,3: Queensland,A: Annual,2020,6.2,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_29: Estimated resident population:Males aged 40-44 years (%),STE: States and Territories,3: Queensland,A: Annual,2021,6.3,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_29: Estimated resident population:Males aged 40-44 years (%),STE: States and Territories,3: Queensland,A: Annual,2022,6.4,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_29: Estimated resident population:Males aged 40-44 years (%),STE: States and Territories,3: Queensland,A: Annual,2023,6.5,PCT: Percent,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),STE: States and Territories,3: Queensland,A: Annual,2019,280009.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),STE: States and Territories,3: Queensland,A: Annual,2020,289671.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),STE: States and Territories,3: Queensland,A: Annual,2021,298768.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),STE: States and Territories,3: Queensland,A: Annual,2022,307777.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),STE: States and Territories,3: Queensland,A: Annual,2023,314962.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_15: Estimated resident population:Females aged 65-69 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2019,9369.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_15: Estimated resident population:Females aged 65-69 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2020,9609.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_15: Estimated resident population:Females aged 65-69 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2021,9644.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_15: Estimated resident population:Females aged 65-69 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2022,9655.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_15: Estimated resident population:Females aged 65-69 years (no.),STE: States and Territories,8: Australian Capital Territory,A: Annual,2023,9758.0,PSNS: Persons,,,,Australian Capital Territory,ACT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_38: Estimated resident population:Persons aged 85 and over (%),STE: States and Territories,5: Western Australia,A: Annual,2019,1.7,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_38: Estimated resident population:Persons aged 85 and over (%),STE: States and Territories,5: Western Australia,A: Annual,2020,1.8,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_38: Estimated resident population:Persons aged 85 and over (%),STE: States and Territories,5: Western Australia,A: Annual,2021,1.8,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_38: Estimated resident population:Persons aged 85 and over (%),STE: States and Territories,5: Western Australia,A: Annual,2022,1.9,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_38: Estimated resident population:Persons aged 85 and over (%),STE: States and Territories,5: Western Australia,A: Annual,2023,1.9,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_6: Estimated resident population:Females aged 20-24 years (no.),STE: States and Territories,2: Victoria,A: Annual,2019,228814.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_6: Estimated resident population:Females aged 20-24 years (no.),STE: States and Territories,2: Victoria,A: Annual,2020,221289.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_6: Estimated resident population:Females aged 20-24 years (no.),STE: States and Territories,2: Victoria,A: Annual,2021,203094.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_6: Estimated resident population:Females aged 20-24 years (no.),STE: States and Territories,2: Victoria,A: Annual,2022,205854.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_6: Estimated resident population:Females aged 20-24 years (no.),STE: States and Territories,2: Victoria,A: Annual,2023,219400.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2022,39351.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2023,39488.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_37: Estimated resident population:Females aged 80-84 years (%),STE: States and Territories,4: South Australia,A: Annual,2019,2.6,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_37: Estimated resident population:Females aged 80-84 years (%),STE: States and Territories,4: South Australia,A: Annual,2020,2.7,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_37: Estimated resident population:Females aged 80-84 years (%),STE: States and Territories,4: South Australia,A: Annual,2021,2.7,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_37: Estimated resident population:Females aged 80-84 years (%),STE: States and Territories,4: South Australia,A: Annual,2022,2.8,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_37: Estimated resident population:Females aged 80-84 years (%),STE: States and Territories,4: South Australia,A: Annual,2023,2.8,PCT: Percent,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2019,36815.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2020,37847.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_14: Estimated resident population:Persons aged 60-64 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2021,38672.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_33: Estimated resident population:Persons aged 60-64 years (%),STE: States and Territories,2: Victoria,A: Annual,2019,5.3,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_33: Estimated resident population:Persons aged 60-64 years (%),STE: States and Territories,2: Victoria,A: Annual,2020,5.4,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_33: Estimated resident population:Persons aged 60-64 years (%),STE: States and Territories,2: Victoria,A: Annual,2021,5.5,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_33: Estimated resident population:Persons aged 60-64 years (%),STE: States and Territories,2: Victoria,A: Annual,2022,5.5,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_33: Estimated resident population:Persons aged 60-64 years (%),STE: States and Territories,2: Victoria,A: Annual,2023,5.5,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,3: Queensland,A: Annual,2019,2567514.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,3: Queensland,A: Annual,2020,2607075.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,3: Queensland,A: Annual,2021,2630271.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,3: Queensland,A: Annual,2022,2685152.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),STE: States and Territories,3: Queensland,A: Annual,2023,2756217.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),STE: States and Territories,2: Victoria,A: Annual,2019,7.9,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),STE: States and Territories,2: Victoria,A: Annual,2020,7.9,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),STE: States and Territories,2: Victoria,A: Annual,2021,7.8,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),STE: States and Territories,2: Victoria,A: Annual,2022,7.8,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_27: Estimated resident population:Females aged 30-34 years (%),STE: States and Territories,2: Victoria,A: Annual,2023,7.8,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_18: Estimated resident population:Persons aged 80-84 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2019,1485.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_18: Estimated resident population:Persons aged 80-84 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2020,1696.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_18: Estimated resident population:Persons aged 80-84 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2021,1925.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_18: Estimated resident population:Persons aged 80-84 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2022,2126.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_18: Estimated resident population:Persons aged 80-84 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2023,2235.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_17: Estimated resident population:Males aged 75-79 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2019,1667.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_17: Estimated resident population:Males aged 75-79 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2020,1742.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_17: Estimated resident population:Males aged 75-79 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2021,1807.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_17: Estimated resident population:Males aged 75-79 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2022,1982.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_17: Estimated resident population:Males aged 75-79 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2023,2132.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_26: Estimated resident population:Males aged 25-29 years (%),STE: States and Territories,2: Victoria,A: Annual,2019,8.1,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_26: Estimated resident population:Males aged 25-29 years (%),STE: States and Territories,2: Victoria,A: Annual,2020,8.0,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_26: Estimated resident population:Males aged 25-29 years (%),STE: States and Territories,2: Victoria,A: Annual,2021,7.6,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_26: Estimated resident population:Males aged 25-29 years (%),STE: States and Territories,2: Victoria,A: Annual,2022,7.6,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_26: Estimated resident population:Males aged 25-29 years (%),STE: States and Territories,2: Victoria,A: Annual,2023,7.8,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_7: Estimated resident population:Females aged 25-29 years (no.),STE: States and Territories,2: Victoria,A: Annual,2019,258310.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_7: Estimated resident population:Females aged 25-29 years (no.),STE: States and Territories,2: Victoria,A: Annual,2020,256318.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_7: Estimated resident population:Females aged 25-29 years (no.),STE: States and Territories,2: Victoria,A: Annual,2021,240676.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_7: Estimated resident population:Females aged 25-29 years (no.),STE: States and Territories,2: Victoria,A: Annual,2022,240672.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_7: Estimated resident population:Females aged 25-29 years (no.),STE: States and Territories,2: Victoria,A: Annual,2023,253416.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_4: Estimated resident population:Males aged 10-14 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2019,8578.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_4: Estimated resident population:Males aged 10-14 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2020,8771.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_4: Estimated resident population:Males aged 10-14 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2021,8847.0,PSNS: Persons,,,,Northern Territory,NT
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_4: Estimated resident population:Males aged 10-14 years (no.),STE: States and Territories,7: Northern Territory,A: Annual,2022,8985.0,PSNS: Persons,,,,Northern Territory,NT
